MOFid,metal,linker,logKH_CO2,pure_uptake_CO2_298.00_15000,pure_uptake_methane_298.00_6500000,LCD,PLD,LFPD,cm3_g,ASA_m2_cm3,ASA_m2_g,NASA_m2_cm3,NASA_m2_g,AV_VF,AV_cm3_g,NAV_cm3_g,All_Metals,Has_OMS,Open_Metal_Sites,metal_ids,metal_oms_flags,linker_ids
MAFZOK_clean,[Zn],[OH0][P][=Branch1][C][=O][Branch1][C][OH0][C][=C][C][=Branch1][=N][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][C][=Branch1][C][=O][OH0],1.4563585012205333,0.18667413483899067,-0.9614454577874922,-0.7290846155717147,-1.0171215408688457,-0.7228501264645094,1.4662247652470692,-1.4132139926810485,-1.001029708917485,1.1832576187679287,0.6170010900812953,-1.0967420892731152,-0.6724610775149993,-0.025221413132076057,Zn,Yes,Zn,"[54, 0, 0, 0, 0]","[1.0, 0.0, 0.0, 0.0, 0.0]","[59, 66, 20, 47, 28, 37, 47, 59, 47, 24, 47, 20, 27, 24, 47, 20, 68, 24, 67, 20, 47, 20, 47, 28, 59, 47, 20, 47, 28, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
MAGBAZ_clean,[Zn],[P][=Branch1][C][=O][Branch2][Ring1][#Branch1][C][=C][C][=Branch1][=N][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][Ring1][=Branch2][C][=Branch1][C][=O][OH0][Branch1][C][OH0][OH0],-1.1411092748724685,-1.0684920119616013,0.6272535836563455,0.18957805742059475,-0.28401476851200325,0.21986402341459305,-0.6965149194064449,1.272547627290444,0.8684463316900183,-0.4723287580722015,-0.43100109146521265,0.9094710470098056,0.29439497414054516,-0.025221413132076057,Zn,No, ,"[54, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[66, 20, 47, 28, 38, 67, 1, 47, 24, 47, 20, 27, 24, 47, 37, 20, 47, 20, 47, 28, 59, 24, 67, 21, 47, 20, 47, 28, 59, 37, 47, 59, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
MAGBIH_clean,[Zn],[C][=Branch2][Ring1][=Branch1][=C][C][=Branch1][=N][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=Branch1][C][=O][O][C][=Branch1][C][=O][OH0][P][=Branch1][C][=O][Branch1][C][OH0][OH0],-0.5879533074959621,-0.7298308635597045,-0.745776002056482,-0.6773202224750121,-0.8292212887146118,-0.6966033553710456,0.4758884772308642,-1.4132139926810485,-1.001029708917485,1.8278943077080785,1.482914191481834,-0.4754746673008535,-0.4390529576731727,-0.025221413132076057,Zn,Yes,Zn,"[54, 0, 0, 0, 0]","[1.0, 0.0, 0.0, 0.0, 0.0]","[47, 21, 67, 20, 24, 47, 20, 27, 24, 47, 20, 68, 24, 67, 20, 47, 20, 47, 28, 61, 47, 20, 47, 28, 59, 66, 20, 47, 28, 37, 47, 59, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
MAGBON_clean,[Zn],[C][=Branch2][Ring1][=Branch1][=C][C][=Branch1][=N][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][C][=Branch1][C][=O][OH0][P][=Branch1][C][=O][Branch1][C][OH0][OH0],-0.85507322423691,-0.8159662515748051,0.32603068336436913,-0.08450892601408388,0.11654798191340898,-0.06343946993647757,-0.31587784440645755,1.2601659645334833,0.5594028456110542,-0.4723287580722015,-0.43100109146521265,0.7350177308112903,0.0313271689483508,-0.025221413132076057,Zn,No, ,"[54, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[47, 21, 67, 20, 24, 47, 20, 27, 24, 47, 20, 68, 24, 67, 20, 47, 20, 47, 28, 59, 47, 20, 47, 28, 59, 66, 20, 47, 28, 37, 47, 59, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
MAGNEQ_clean,[Cu],[C][=Branch1][C][=O][OH0],-0.4427477043097925,-0.023234460031768756,0.11685792784765321,-0.49308958407215026,-0.3331445925558539,-0.4823913512729604,-0.4071689339504331,1.460050073819401,0.7436351477219121,-0.4723287580722015,-0.43100109146521265,0.9379532210830324,0.11987244904644515,-0.025221413132076057,Cu,Yes,Cu,"[13, 0, 0, 0, 0]","[1.0, 0.0, 0.0, 0.0, 0.0]","[47, 20, 47, 28, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
MAHCEG_clean,[Zn][Cu],[C][=Branch1][C][=O][Branch2][Ring2][=C][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][N][C][=C][C][=C][Branch2][Ring1][#Branch1][C][=C][Ring1][=Branch1][O][C][=C][C][=Branch1][Branch2][=C][C][=C][Ring1][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][C][=Branch1][C][=O][OH0][OH0],-1.2174085725035992,-1.1189221257769353,2.5369153979299814,3.2320322382816857,1.2918571206167366,3.3433427538571414,-1.5792447457708272,1.2031884014041077,2.2892510501009933,-0.4723287580722015,-0.43100109146521265,2.2303318696557035,2.003514995640688,-0.025221413132076057,"Cu,Zn",Yes,Cu,"[54, 13, 0, 0, 0]","[0.0, 1.0, 0.0, 0.0, 0.0]","[47, 20, 47, 28, 38, 68, 24, 47, 24, 47, 24, 37, 37, 47, 24, 67, 20, 57, 47, 24, 47, 24, 38, 67, 1, 47, 24, 67, 20, 61, 47, 24, 47, 20, 38, 24, 47, 24, 67, 24, 67, 20, 47, 20, 47, 28, 59, 47, 20, 47, 28, 59, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
MAHCIK_clean,[Zn],[C][=Branch1][#C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][N][C][=C][C][=C][Branch2][Ring1][#Branch1][C][=C][Ring1][=Branch1][O][C][=C][C][=Branch1][Branch2][=C][C][=C][Ring1][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][C][=Branch1][C][=O][OH0],-1.176119048613048,-1.0939380501602691,2.5082760027646,3.305141113563528,1.2249247905813552,3.4183405631917485,-1.5618868710380809,1.2303379667413954,2.271474320354167,-0.4723287580722015,-0.43100109146521265,2.1413250756768694,1.9170245509256287,-0.025221413132076057,Zn,Yes,Zn,"[54, 0, 0, 0, 0]","[1.0, 0.0, 0.0, 0.0, 0.0]","[47, 20, 4, 24, 47, 24, 37, 37, 47, 24, 67, 20, 47, 20, 47, 28, 59, 57, 47, 24, 47, 24, 38, 67, 1, 47, 24, 67, 20, 61, 47, 24, 47, 20, 38, 24, 47, 24, 67, 24, 67, 20, 47, 20, 47, 28, 59, 47, 20, 47, 28, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
MAHCOQ_clean,[Co][Zn],[C][=C][O][C][=C][Branch1][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][N][Branch1][S][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][C][Ring2][Ring1][=Branch1][=C][C][=C][Ring2][Ring1][#Branch2][C][=Branch1][C][=O][OH0],-1.1673621293455168,-1.0869986930525042,2.5782357969371286,3.3226594582488835,1.2881650633550843,3.4363115341512285,-1.5869151751631139,1.2012404505278893,2.310004121607809,-0.4723287580722015,-0.43100109146521265,2.103942222205759,1.970727235812281,-0.025221413132076057,"Zn,Co",Yes,"Zn,Co","[10, 54, 0, 0, 0]","[1.0, 1.0, 0.0, 0.0, 0.0]","[47, 24, 61, 47, 24, 37, 24, 47, 24, 47, 20, 68, 24, 67, 20, 47, 20, 47, 28, 59, 57, 37, 72, 47, 24, 47, 24, 37, 37, 47, 24, 67, 20, 47, 20, 47, 28, 59, 47, 68, 67, 20, 24, 47, 24, 68, 67, 2, 47, 20, 47, 28, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
MAJHOW_clean,[Cu],[C][=C][C][=Branch1][=Branch1][=C][C][=N][Ring1][=Branch1][C][C][C][C][=C][C][=N][C][=C][Ring1][=Branch1],-0.09022554039729576,-0.017126886542325838,-0.5243924172576454,-0.5288434977417142,-0.7299516295599301,-0.516201340479771,-0.1860594839423211,-1.4132139926810485,-1.001029708917485,2.5936846574689505,2.7989667394033155,-0.6303464888240246,-0.2874574263770978,-0.025221413132076057,Cu,Yes,Cu,"[13, 0, 0, 0, 0]","[1.0, 0.0, 0.0, 0.0, 0.0]","[47, 24, 47, 20, 20, 24, 47, 27, 67, 20, 47, 47, 47, 47, 24, 47, 27, 47, 24, 67, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
MAJHUC_clean,[Mn],[C][Branch1][=Branch2][C][=C][C][=N][C][=C][Ring1][=Branch1][C][C][C][=C][C][=N][C][=C][Ring1][=Branch1],0.5496393743334258,0.10405182649659037,-1.0011307933810747,-0.37270037942028955,-0.5249490891706856,-0.38313099313812676,-0.22942841725084473,-0.844487819921852,-0.6808094902840668,-0.4723287580722015,-0.43100109146521265,-1.0736003228386184,-0.3581914178131269,-0.025221413132076057,Mn,Yes,Mn,"[29, 0, 0, 0, 0]","[1.0, 0.0, 0.0, 0.0, 0.0]","[47, 37, 21, 47, 24, 47, 27, 47, 24, 67, 20, 47, 47, 47, 24, 47, 27, 47, 24, 67, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
MAKXAZ_clean,[Zn],[O][=C][Branch1][C][OH0][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0],-0.24716628462123266,-0.0848817097934073,-0.5005359079791674,-0.5605510239299576,-0.03812375488595322,-0.552354739665018,-0.050987404716344394,-0.3113166205308239,-0.42282165030276775,-0.4723287580722015,-0.43100109146521265,-0.8991470066401036,-0.3785992526727834,-0.025221413132076057,Zn,No, ,"[54, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[61, 24, 37, 47, 59, 47, 24, 47, 24, 37, 37, 47, 24, 67, 20, 47, 24, 47, 24, 37, 37, 47, 24, 67, 20, 47, 20, 47, 28, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
MALRUM_clean,[Li],[C][O][C][C][O][C][Ring1][=Branch1],-0.9270210276390862,-0.9352278154917469,-0.22733244127349445,-0.32069314660035336,-0.3612848588800113,-0.30117537074022643,-0.9926721967160428,-0.0026418897467276395,0.1538234222838893,-0.4262059472719961,-0.3590950489219395,0.222338597493206,0.35072271632029145,-0.025221413132076057,Li,No, ,"[26, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[47, 61, 47, 47, 61, 47, 67, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
MANDUD_clean,[Gd],[C][=Branch1][C][=O][Branch2][Ring1][N][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][#C][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][OH0],-0.1617437302461607,-0.07142813337002894,0.7269462028650666,0.3027837242130836,0.4258659930482601,0.3384104429047167,-0.8165304587455479,1.4150889326576945,1.094900399969915,-0.4723287580722015,-0.43100109146521265,0.9165915905281116,0.3875488691760113,-0.025221413132076057,Gd,Yes,Gd,"[19, 0, 0, 0, 0]","[1.0, 0.0, 0.0, 0.0, 0.0]","[47, 20, 47, 28, 38, 67, 57, 47, 24, 47, 24, 37, 37, 47, 24, 67, 20, 47, 4, 47, 24, 47, 24, 37, 37, 47, 24, 67, 20, 47, 20, 47, 28, 59, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
MAPHAP_clean,[Yb],[C][=Branch1][C][=O][Branch2][Ring1][=Branch1][C][=C][C][=C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][C][Ring1][=Branch2][=C][Ring1][=N][OH0],0.45538619482744425,0.181809546430181,-0.6559059009580547,-0.7415569767056953,-0.9538770243511379,-0.7353347952000605,0.46043636322545184,-1.4132139926810485,-1.001029708917485,1.4332525048785583,1.162369633707008,-0.5217582001698471,-0.44266164776111916,-0.025221413132076057,Yb,Yes,Yb,"[53, 0, 0, 0, 0]","[1.0, 0.0, 0.0, 0.0, 0.0]","[47, 20, 47, 28, 38, 67, 20, 47, 24, 47, 24, 47, 24, 37, 20, 47, 20, 47, 28, 59, 47, 24, 47, 67, 21, 24, 67, 27, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
MAQBEO_clean,[Zn],[C][O][C][=C][Branch2][Ring1][=Branch1][C][=C][Branch1][Ring1][O][C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][Ring1][O][O][C][C][=Branch1][=C][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][Ring2][Ring1][=Branch1][O][C],-0.2075308934297801,0.12853550194681093,0.5893723652226458,0.5452902487565598,-0.12369460847671089,0.5871826750036976,-0.7448491320153744,0.8247502449268594,0.5957939094797847,-0.39045895649135287,-0.3197653616069812,0.5890465886860026,0.2515000309563378,-0.025221413132076057,Zn,Yes,Zn,"[54, 0, 0, 0, 0]","[1.0, 0.0, 0.0, 0.0, 0.0]","[47, 61, 47, 24, 38, 67, 20, 47, 24, 37, 67, 61, 47, 47, 24, 37, 20, 47, 20, 47, 28, 59, 47, 24, 67, 61, 61, 47, 47, 20, 24, 24, 47, 37, 20, 47, 20, 47, 28, 59, 24, 68, 67, 20, 61, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
